m49_code,country,region,cpc_code,commodity,year,loss_percentage,loss_percentage_original,loss_quantity,activity,food_supply_stage,treatment,cause_of_loss,sample_size,method_data_collection,reference,url,notes,month,periodo
624,United States of America,,01540,Rice,2012,4.43333,25,,Winnowing,,,,,Modelled Estimates,"Tanic, Stjepan (REUT) (2019), prepared by daniel themen",https://www.aphlis.net/en/data/tables/value-chain/ZW/all-crops/2007?metric=prc&download=csv, Reference has been generated automatically,1,2012-01-01
231,United States of America,,0114,Maize (corn),2009,0.84,6.42,,,Farm,,,,Survey,,https://www.aphlis.net/en/data/tables/value-chain/TG/all-crops/2016?metric=prc&download=csv,,11,2009-11-01
148,United States of America,,0113,Sorghum,2013,1.0,0.913141,,Sorting,Wholesale,,,,Modelled Estimates,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.aphlis.net/en/data/tables/value-chain/GM/all-crops/2001?metric=prc&download=csv,,6,2013-06-01
231,United States of America,,0113,Wheat,2017,3.5,1.3,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2011?metric=prc&download=csv,Expanded from loss factor 22804 based on the period_years.,1,2017-01-01
768,United States of America,,0115,Millet,2018,20.9,2.97177,,"Shelling, Threshing",Farm,,,,Case Study,,https://www.aphlis.net/en/data/tables/value-chain/LR/all-crops/2002?metric=prc&download=csv,,2,2018-02-01
426,United States of America,,01290.90,Maize (corn),2013,1.25,1.3,,Storage,,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/ZW/all-crops/2006?metric=prc&download=csv,,11,2013-11-01
478,United States of America,,0114,Wheat,2002,2.0,2.35797,,,Harvest,AgroZ plus bag - 32 weeks storage,,,Modelled Estimates,Kitinoja and Cantwell (2010),https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2016?metric=prc&download=csv,,4,2002-04-01
840,United States of America,,01193,Papayas,2017,2.5,37.5,,Transportation,Whole supply chain,Indica rice,,,Modelled Estimates,,, Reference has been generated automatically,5,2017-05-01
156,United States of America,,0114,Maize (corn),2013,10.0,1.175,,"Drying, Harvesting",Farm,,,,Modelled Estimates,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2015?metric=prc&download=csv,,11,2013-11-01
404,United States of America,,0111,Millet,2020,6.42,2.38846,,Transportation,,,,,Modelled Estimates,,http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,,8,2020-08-01
384,United States of America,,0111,Maize (corn),2012,5.49227,1.25,,Packaging,Transport,,,,Modelled Estimates,,,,6,2012-06-01
768,United States of America,,0112,Millet,2004,3.5,1.25,,"Drying, Harvesting",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2021?metric=prc&download=csv,,12,2004-12-01
894,United States of America,,0112,Millet,2019,3.5,2.5,,Transportation,Storage,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/ZM/all-crops/2020?metric=prc&download=csv,,2,2019-02-01
356,United States of America,,01241.90,Rice,2000,1.3,8.0%,,"Drying, Harvesting",Farm,,,,Modelled Estimates,Asian Productivity Organization and Food and Agriculture Organization of the United Nations,http://www.ijraf.org/pdf/v2-i6/4.pdf,,7,2000-07-01
231,United States of America,,0113,Wheat,2016,2.39872,1.25,,"Shelling, Threshing",Wholesale,,,,Modelled Estimates,"Patrick Ngwenyama;Brighton M. Mvumi;Loveness K. Nyanga;Tanya E. Stathers;Shephard Siziba (2020), Comparative performance of five hermetic bag brands during on-farm smallholder cowpea (vigna unguiculata l.walp) storage",,,11,2016-11-01
180,United States of America,,0112,Sorghum,2016,6.0,16.9,,"Marketing, Transportation",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/SL/all-crops/2021?metric=prc&download=csv,,2,2016-02-01
204,United States of America,Tedla,0111,Rice,2008,3.9456,3.13714,,"Grading, Sorting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/ZA/all-crops/2004?metric=prc&download=csv,,11,2008-11-01
108,United States of America,,0114,Wheat,2022,2.043,1.25,,,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/ML/all-crops/2010?metric=prc&download=csv,,12,2022-12-01
364,United States of America,,0112,Sorghum,2012,3.5,0.568526,,Storage,,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/GW/all-crops/2001?metric=prc&download=csv,,4,2012-04-01
894,United States of America,,0114,"Onions and shallots, green",2010,2.65,3.5,,Storage,Storage,,,-,Modelled Estimates,,,,11,2010-11-01
686,United States of America,,0114,Fonio,2000,2.65,1.175,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,,,6,2000-06-01
686,United States of America,,0113,Potatoes,2020,0.43,2.16667,,Drying,Whole supply chain,,,,Modelled Estimates,"Gordon Rogers (2013), identifying new products, uses and markets for australian vegetables: a desktop study",https://www.aphlis.net/en/data/tables/value-chain/ZM/all-crops/2016?metric=prc&download=csv,,7,2020-07-01
800,United States of America,,01341,"Mangoes, guavas and mangosteens",2009,4.40333,3.6,,Transportation,Farm,,,,National Accounts,,https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2001?metric=prc&download=csv,,7,2009-07-01
324,United States of America,,0112,Millet,2022,2.0,.24-3.87,,Transportation,Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/TD/all-crops/2000?metric=prc&download=csv,,5,2022-05-01
516,United States of America,,0118,Maize (corn),2016,2.38846,31.16,,Drying,Households,,Insect pest damage,,Survey,,, Reference has been generated automatically,1,2016-01-01
478,United States of America,,0112,Sorghum,2021,10.0,3.5,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2000?metric=prc&download=csv,,1,2021-01-01
748,United States of America,,01520.01,Maize (corn),2009,6.42,3.5,,Drying,Harvest,,,,Modelled Estimates,,https://www.researchgate.net/publication/280780214_Harvest_and_post_harvest_losses_of_major_crops_and_livestock_produce_in_India,,6,2009-06-01
356,United States of America,,0112,Sorghum,2012,2.36379,3.6,,Wholesale,Farm,,,,National Accounts,,https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2004?metric=prc&download=csv,,3,2012-03-01
508,United States of America,,01701,Sorghum,2009,4.40333,2.5,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2017?metric=prc&download=csv,,3,2009-03-01
356,United States of America,,0112,Rice,2008,1.32,4,,Storage,,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/BI/all-crops/2000?metric=prc&download=csv,,9,2008-09-01
24,United States of America,,0112,Rice,2016,1.0,3.6,,"Shelling, Threshing",Storage,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/NA/all-crops/2016?metric=prc&download=csv,,4,2016-04-01
356,United States of America,,0114,Sorghum,2022,2.65,3.13714,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2009?metric=prc&download=csv, Reference has been generated automatically,3,2022-03-01
624,United States of America,,01359.90,Rice,2015,1.32,0.5,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2011?metric=prc&download=csv,,3,2015-03-01
562,United States of America,,0114,Maize (corn),2016,2.65,2,,"Shelling, Threshing",Farm,,,,Survey,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,4,2016-04-01
450,United States of America,,0113,Millet,2009,15.0,3.5,,Storage,Pre-harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2004?metric=prc&download=csv,,6,2009-06-01
24,United States of America,,01355.01,"Mangoes, guavas and mangosteens",2003,8.0,2.34754,,"Shelling, Threshing",Storage,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2001?metric=prc&download=csv,,10,2003-10-01
288,United States of America,,0111,Maize (corn),2020,4.55,2,,Storage,Farm,,,,Modelled Estimates,B. K Bala et al (2012),https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2002?metric=prc&download=csv,,4,2020-04-01
231,United States of America,,01343,"Groundnuts, shelled",2004,4.55,4.40333,,"Drying, Harvesting",Transport,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/MZ/all-crops/2000?metric=prc&download=csv,,4,2004-04-01
710,United States of America,,0118,Sorghum,2014,3.96592,3.13714,,"Drying, Harvesting",,,,6 demonstration farms,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/KE/all-crops/2002?metric=prc&download=csv,,10,2014-10-01
840,United States of America,,0114,Rice,2008,4.40333,0.4%,,Storage,Wholesale,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/LS/all-crops/2019?metric=prc&download=csv,,8,2008-08-01
208,United States of America,,0114,Rice,2015,2.75,2.5,,Storage,Transport,,,,No Data Collection Specified,,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2010?metric=prc&download=csv,,1,2015-01-01
508,United States of America,,01316,Watermelons,2009,2.5,2,,Retailing,Farm,,,,Modelled Estimates,"Udas et al, 2005",http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf,,5,2009-05-01
324,United States of America,,0114,Potatoes,2007,6.42,2.65,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,,,6,2007-06-01
840,United States of America,,0113,Millet,2008,0.878842,3,,"Shelling, Threshing",Storage,,mechanical and disease damage loss (peeled off),,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/MW/all-crops/2010?metric=prc&download=csv,,3,2008-03-01
454,United States of America,,01212,Millet,2019,1.32,1.3837,,Drying,Farm,"30 days storage, no trapping",,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/BI/all-crops/2013?metric=prc&download=csv,,10,2019-10-01
834,United States of America,,0115,Millet,2022,1.32,2.65,,Transportation,Harvest,,,,Modelled Estimates,,,,6,2022-06-01
716,United States of America,,0118,Maize (corn),2007,5.26375,0.620511,,"Drying, Harvesting",Farm,,,,Survey,,https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2008?metric=prc&download=csv,,7,2007-07-01
404,United States of America,,22290,Millet,2010,3.5,3.6,,Storage,Storage,,,100,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/GN/all-crops/2007?metric=prc&download=csv,,5,2010-05-01
716,United States of America,,0118,Rice,2006,3.0,2.75399,,"Drying, Harvesting",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2010?metric=prc&download=csv,,6,2006-06-01
288,United States of America,,0118,Millet,2013,2.64978,21.70%,,"Shelling, Threshing",Storage,,,"10, planning project",,,https://www.aphlis.net/en/data/tables/value-chain/NA/all-crops/2019?metric=prc&download=csv,,3,2013-03-01
231,United States of America,,0113,Cottonseed,2021,3.5,4.47727,,"Drying, Harvesting",Storage,,,"10, planning project",National Accounts,,https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2005?metric=prc&download=csv,,9,2021-09-01
834,United States of America,,0114,Maize (corn),2020,1.32,1.26062,,Storage,Transport,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/BJ/all-crops/2007?metric=prc&download=csv,,9,2020-09-01
686,United States of America,,0118,Rice,2010,1.612,0.0836906,,Transportation,Farm,,Physical Losses,,Modelled Estimates,,, Reference has been generated automatically,2,2010-02-01
854,United States of America,,0118,Rice,2003,17.0,6.6%,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/TD/all-crops/2021?metric=prc&download=csv,,2,2003-02-01
324,United States of America,,0113,Wheat,2011,2.0,10,,Drying,Whole supply chain,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/BJ/all-crops/2021?metric=prc&download=csv,Expanded from loss factor 21106 based on the period_years.,4,2011-04-01
404,United States of America,,0115,Maize (corn),2020,6.0,2.5,,Transportation,Farm,,,,Modelled Estimates,,http://ucanr.edu/datastoreFiles/234-1847.pdf,,5,2020-05-01
608,United States of America,,0115,Sorghum,2005,2.47333,13.45,,"Shelling, Threshing",Transport,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/MW/all-crops/2021?metric=prc&download=csv,,5,2005-05-01
694,United States of America,,0113,Maize (corn),2007,1.65,2.66872,,,Transport,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/MW/all-crops/2016?metric=prc&download=csv,,10,2007-10-01
231,United States of America,,01253.01,Millet,2005,1.32,2.5,,"Shelling, Threshing",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2002?metric=prc&download=csv,,12,2005-12-01
478,United States of America,,0112,Maize (corn),2013,0.3,6.29384,,"Drying, Harvesting",Transport,,,,Modelled Estimates,"rajesh (2016), assessment of quantitative harvest and post-harvest losses of major crops/commodities in india",https://www.aphlis.net/en/data/tables/value-chain/SO/all-crops/2021?metric=prc&download=csv,,11,2013-11-01
608,United States of America,Mymensingh,0112,Wheat,2016,1.2,4.93%,,"Shelling, Threshing",Farm,,,,Modelled Estimates,Kitinoja,https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2014?metric=prc&download=csv,,1,2016-01-01
728,United States of America,,0112,Rice,2022,0.422546,0.05,,Transportation,Harvest,,,,Modelled Estimates,,,,3,2022-03-01
894,United States of America,,0114,Millet,2019,6.42,6.42,,Winnowing,Harvest,,,,National Accounts,"M.K. Baloch, F. Bibi / South African Journal of Botany 83 (2012) 109–116",https://www.aphlis.net/en/data/tables/value-chain/MW/all-crops/2008?metric=prc&download=csv,,1,2019-01-01
854,United States of America,,0118,Maize (corn),2014,2.5,10,,Transportation,Harvest,,,,Survey,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",https://www.aphlis.net/en/data/tables/value-chain/MG/all-crops/2008?metric=prc&download=csv,,2,2014-02-01
516,United States of America,,01241.90,Rice,2008,1.32,2.5,,"Cleaning, Collection, Distribution, Drying, Field, Harvesting, Shelling, Storage, Threshing, Transportation",Transport,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/SO/all-crops/2017?metric=prc&download=csv,,6,2008-06-01
231,United States of America,,0114,Maize (corn),2000,1.65,1.36931,,Drying,Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/NE/all-crops/2010?metric=prc&download=csv,,2,2000-02-01
854,United States of America,,0111,Sorghum,2022,2.5,4,,"Drying, Harvesting",Households,,,,Literature Review,,https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2003?metric=prc&download=csv,,12,2022-12-01
566,United States of America,,0113,Rice,2014,3.5,3.6,,"Consumption, Retailing",,,,,Modelled Estimates,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,1,2014-01-01
716,United States of America,,0112,Millet,2018,2.38196,1.69%,,"Drying, Harvesting",Storage,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/BI/all-crops/2014?metric=prc&download=csv,,7,2018-07-01
454,United States of America,,0112,Wheat,2014,3.5,1.49774,,,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/SN/all-crops/2018?metric=prc&download=csv,,7,2014-07-01
246,United States of America,,0113,Maize (corn),2011,2.65,0.606046,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/BW/all-crops/2013?metric=prc&download=csv,,6,2011-06-01
404,United States of America,,0112,Sorghum,2017,0.1,2.5,,"Drying, Harvesting",Storage,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2017?metric=prc&download=csv,,5,2017-05-01
180,United States of America,,0113,Cottonseed,2013,4.44,4.35929,,Harvesting,,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/MW/all-crops/2014?metric=prc&download=csv,,5,2013-05-01
232,United States of America,,0113,"Peas, green",2001,4.55,1.89068,,"Drying, Harvesting",,,,,National Accounts,,,,5,2001-05-01
800,United States of America,,0118,Rice,2003,3.6,4.43333,,Transportation,Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2008?metric=prc&download=csv,,8,2003-08-01
364,United States of America,,01193,Millet,2011,6.0,3.6,,Transportation,Harvest,,,,Modelled Estimates,,,,10,2011-10-01
270,United States of America,,0115,Maize (corn),2000,3.01345,1,,Wholesale,Farm,,,380 households,Modelled Estimates,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",,,4,2000-04-01
508,United States of America,,01316,Maize (corn),2021,1.0,2.55173,,Transportation,Whole supply chain,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2021?metric=prc&download=csv,,8,2021-08-01
840,United States of America,,01699,Rice,2018,2.0,1.32,,"Drying, Harvesting",,,,,Survey,,,,4,2018-04-01
232,United States of America,,0113,Maize (corn),2015,6.42,3.76936,,"Consumption, Retailing",Farm,,,6500 fruits,Modelled Estimates,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.aphlis.net/en/data/tables/value-chain/GM/all-crops/2020?metric=prc&download=csv, Reference has been generated automatically,12,2015-12-01
840,United States of America,,01212,Maize (corn),2001,2.69444,0.91921,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/ML/all-crops/2017?metric=prc&download=csv,,6,2001-06-01
694,United States of America,,01214,Cantaloupes and other melons,2001,8.0,2,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/GM/all-crops/2020?metric=prc&download=csv,,6,2001-06-01
108,United States of America,Guruve District,0118,Maize (corn),2016,1.4,2.5,,Transportation,Whole supply chain,,,333,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2012?metric=prc&download=csv,,10,2016-10-01
108,United States of America,,0113,Millet,2010,0.11,3.13714,,"Drying, Harvesting",Retail,,,,Modelled Estimates,,,,10,2010-10-01
800,United States of America,,0118,Sorghum,2006,2.63188,2–3%,,Storage,Farm,,,,Modelled Estimates,,http://www.ciphet.in/upload/sphl/MOFPI%20REPORT1.pdf, Reference has been generated automatically,2,2006-02-01
120,United States of America,,01510,Cucumbers and gherkins,2003,0.623927,6.42,,Storage,Storage,,,,Survey,,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2018?metric=prc&download=csv,,9,2003-09-01
706,United States of America,,0118,Wheat,2019,18.8,2.01801,,,,,,,Modelled Estimates,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.aphlis.net/en/data/tables/value-chain/ML/all-crops/2020?metric=prc&download=csv,,11,2019-11-01
768,United States of America,,0112,Maize (corn),2022,3.5,1.13333,,Storage,Farm,,,,Modelled Estimates,"ICAR - S.K. Nanda, P.K. Vishwakarma",https://www.aphlis.net/en/data/tables/value-chain/SN/all-crops/2021?metric=prc&download=csv,,2,2022-02-01
231,United States of America,,0113,Maize (corn),2003,1.32,2.3697,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/BJ/all-crops/2020?metric=prc&download=csv,,6,2003-06-01
826,United States of America,,0114,Tapioca of cassava,2013,8.0,1.65,,Winnowing,Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/MW/all-crops/2013?metric=prc&download=csv,,3,2013-03-01
562,United States of America,,0114,Rice,2021,15.0,1.74954,,"Shelling, Threshing",Farm,,,,Modelled Estimates,"NA (2008), Meyer and s. r. belmain pests of durable crops – moulds 120 p.w.stathers botanicals 280 s.r.belmain rodent control 284 a.n.",,,1,2021-01-01
508,United States of America,,0114,Fonio,2013,4.40333,4.55,,,Storage,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/ER/all-crops/2019?metric=prc&download=csv,,7,2013-07-01
800,United States of America,,0114,Bananas,2008,0.46,4,,Transportation,,,,,Survey,,https://www.aphlis.net/en/data/tables/value-chain/SN/all-crops/2007?metric=prc&download=csv,,7,2008-07-01
324,United States of America,,01341,Tomatoes,2005,1.32,1.39721,,"Shelling, Threshing",Storage,,,,Modelled Estimates,,,,11,2005-11-01
270,United States of America,,01234,"Other stimulant, spice and aromatic crops, n.e.c.",2017,2.0,0.511668,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/BF/all-crops/2018?metric=prc&download=csv,,3,2017-03-01
466,United States of America,,0114,Millet,2007,1.0,15%,,Storage,Retail,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/MG/all-crops/2003?metric=prc&download=csv,,11,2007-11-01
288,United States of America,,0114,Sorghum,2014,2.5,4.55,,"Shelling, Threshing",Harvest,,,,Survey,,https://www.aphlis.net/en/data/tables/value-chain/SN/all-crops/2017?metric=prc&download=csv,,9,2014-09-01
840,United States of America,,0113,Sorghum,2012,1.0,1.14%,,Storage,Storage,The “category method” (C-method),,,Survey,"lacrast (2021), Towards integrated commodity ... - section 12 - country presentation (cont.)",https://www.aphlis.net/en/data/tables/value-chain/MR/all-crops/2005?metric=prc&download=csv,,12,2012-12-01
894,United States of America,,0114,Sorghum,2014,2.46,6.7%,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/UG/all-crops/2005?metric=prc&download=csv,,11,2014-11-01
894,United States of America,,0111,Wheat,2006,2.45,3.13714,,Storage,Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/GM/all-crops/2006?metric=prc&download=csv,,11,2006-11-01
894,United States of America,,0113,Rice,2018,25.93,15%,774,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/NA/all-crops/2014?metric=prc&download=csv,,6,2018-06-01
404,United States of America,,01341,Sorghum,2014,2.17576,2.65,,Drying,Harvest,,,,National Accounts,,https://www.aphlis.net/en/data/tables/value-chain/CI/all-crops/2017?metric=prc&download=csv,,6,2014-06-01
288,United States of America,,0114,Fonio,2014,1.3,15%,,"Drying, Harvesting",Farm,,,,National Accounts,,https://www.aphlis.net/en/data/tables/value-chain/NA/all-crops/2010?metric=prc&download=csv,,12,2014-12-01
840,United States of America,,0114,Cauliflowers and broccoli,2002,1.3,2.12462,,Storage,Farm,Shelled maize,,,National Accounts,,https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2006?metric=prc&download=csv,,7,2002-07-01
894,United States of America,,0118,Millet,2012,2.5,2.65,,,Trader,,,,Survey,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,,4,2012-04-01
426,United States of America,,0115,Rice,2003,2.50324,2.5,,Transportation,Retail,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2000?metric=prc&download=csv,,9,2003-09-01
466,United States of America,,01193,Millet,2006,2.65,4.55,,Transportation,Storage,,,,Modelled Estimates,"Buntong, B., 2Srilaong, V., 3Wasusri, T., 2Kanlayanarat, S. and 4*Acedo, A.L. Jr.",https://www.aphlis.net/en/data/tables/value-chain/GH/all-crops/2011?metric=prc&download=csv,Expanded from loss factor 21093 based on the period_years.,3,2006-03-01
729,United States of America,,0112,Mustard seed,2016,1.175,4.43333,,Storage,,,,,Survey,,https://www.aphlis.net/en/data/tables/value-chain/SD/all-crops/2002?metric=prc&download=csv,The peas are sown between March and June in order to be harvested at different  times.,1,2016-01-01
231,United States of America,,01232,Wheat,2011,1.0,2.5,,"Shelling, Threshing",Transport,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/ZM/all-crops/2010?metric=prc&download=csv,,4,2011-04-01
24,United States of America,,01352,Rice,2007,0.3,26%,,Transportation,Harvest,,,,Survey,"Tara J. McKenzie, Lila Singh-Peterson and Steven J. R. Underhill (2017), Quantifying Postharvest Loss and the Implication of Market-Based Decisions: A Case Study of Two Commercial Domestic Tomato Supply Chains in Queensland, Australia",https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2011?metric=prc&download=csv,,9,2007-09-01
108,United States of America,,01322,"Other fruits, n.e.c.",2006,2.65,9.3,,Storage,Whole supply chain,,,,Literature Review,Cauthen et al. (2013),https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2013?metric=prc&download=csv, Reference has been generated automatically,11,2006-11-01
364,United States of America,,0111,Okra,2001,3.13714,2.65,,"Grading, Sorting",Harvest,Canned,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/NE/all-crops/2011?metric=prc&download=csv,,5,2001-05-01
686,United States of America,,0111,Cucumbers and gherkins,2014,2.125,1.03274,,"Shelling, Threshing",Harvest,,,,Modelled Estimates,"S.N.Jha, P.K. Vishwakarma Tauqueer Ahmad ; ICAR-All India Coordinated Research Project on Post-Harvest Technology",,,6,2014-06-01
768,United States of America,,01242,Wheat,2000,1.32,1,,Packaging,,,"Poor cultural practices, not processed into flour, raw commodity left to rot",,National Accounts,,https://www.aphlis.net/en/data/tables/value-chain/TZ/all-crops/2007?metric=prc&download=csv,,10,2000-10-01
562,United States of America,Region - 5,23120.09,Wheat,2003,2.86519,2.65,,,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/RW/all-crops/2013?metric=prc&download=csv,,7,2003-07-01
404,United States of America,,0114,Wheat,2001,1.25,15%,,Storage,Storage,,,,No Data Collection Specified,,https://www.aphlis.net/en/data/tables/value-chain/NG/all-crops/2016?metric=prc&download=csv,,1,2001-01-01
562,United States of America,,0118,Sorghum,2008,2.5,2.5,,Storage,Storage,,,,Modelled Estimates,"A.W. Njoroge; H.D. Affognon; C.M. Mutungi; J. Manono; P.O. Lamuka; L.L. Murdock (2014), Triple bag hermetic storage delivers a lethal punch to Prostephanus truncatus (Horn) (Coleoptera: Bostrichidae) in stored maize",https://www.aphlis.net/en/data/tables/value-chain/SN/all-crops/2007?metric=prc&download=csv,,3,2008-03-01
454,United States of America,,0112,Rice,2003,6.0,4,,"Shelling, Threshing",Retail,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/SN/all-crops/2008?metric=prc&download=csv,,12,2003-12-01
116,United States of America,,01241.90,Rice,2000,0.1,1.65,,,,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/GM/all-crops/2014?metric=prc&download=csv,,1,2000-01-01
854,United States of America,,0111,Millet,2001,0.730618,5%,,Storage,Farm,,,,Modelled Estimates,Vayssieres Korie Coulibaly Temple and Boueyi,https://www.aphlis.net/en/data/tables/value-chain/GM/all-crops/2007?metric=prc&download=csv, Reference has been generated automatically,12,2001-12-01
800,United States of America,,0118,Rice,2016,2.65,3.86%,,Winnowing,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/SO/all-crops/2016?metric=prc&download=csv,,12,2016-12-01
270,United States of America,,0111,Rice,2008,1.25,2.5,,"Shelling, Threshing",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/AO/all-crops/2018?metric=prc&download=csv,,1,2008-01-01
624,United States of America,,0115,"Mangoes, guavas and mangosteens",2004,0.14,2.65,,Transportation,Retail,,,,Modelled Estimates,,https://www.aphlis.net/en/data/tables/value-chain/SN/all-crops/2004?metric=prc&download=csv,,3,2004-03-01
